"HSPE1.MOB4","AC104109.3","AC010463.1","AC006486.1","HMGN3","SUMO1","HARS2","TACO1","PTPMT1","ISCA2","clus"
"3DFF72D2-F292-497E-ACE3-6FAA9C884205",154.008036801417,83.0592606985008,60.0663648785614,21.6544919069276,55.7785614023914,82.2596226276425,14.5252990535081,75.9550933731904,24.829100955427,5.74945763613149,"other"
"B1E54366-42B9-463C-8615-B34D52BD14DC",94.9804638007376,216.955972694839,72.5414203877356,37.2762926122255,126.369946231482,82.1647918616971,19.0855443893048,15.2056733765288,40.1276111863906,10.9261306777166,"other"
"473713F7-EB41-4F20-A37F-ACD209E3CB75",249.202874827497,203.633558945637,57.9285613612853,88.8737100243146,52.8037925607494,112.788892710541,24.1660553367857,16.5208954001928,41.9763236405234,9.08479890393495,"other"
"11F18F54-9B33-4C33-BDF9-0F093F4F3336",75.4594709682599,55.7989518440945,34.9882965225946,9.10965431277275,90.4334077113174,106.490183287926,10.4836513584433,85.5363450098153,22.0761016111371,8.30454807540183,"other"
"136B7576-1108-4FA3-8254-6069F0CA879A",147.950510321269,137.503955364727,67.7607758859382,80.493464045444,182.607528857575,82.2622843996243,19.7958422251107,40.4016232113747,22.8446791057316,11.6284543540487,"other"
"E81FA8B7-3FFE-4F73-94AF-0B5257D7F81A",90.9254042039129,231.256895507851,76.2508988352123,78.6640004513553,205.611921215449,80.8432831484092,18.2336224728692,16.0894540332351,59.1351246384778,14.2484366094941,"other"
"1AB92ADA-637E-4A42-A39A-70CEEEA41AE3",148.899155365089,483.336919962826,77.4602090902066,90.3678565314913,94.1014173269762,117.223028012623,36.3204367852344,25.1110458292787,54.3373140357196,13.3884298379383,"other"
"46C422D1-E1A1-42E5-8FB1-918C0DAE533D",37.0921539204982,40.5106336184116,47.5677755664076,36.2519807719163,38.2427753551281,15.013246740735,13.2933669795767,16.613502966461,49.1155158722255,3.16681279874596,"other"
"D30CF518-5FC6-4A54-8D5D-BA420EA1836D",222.286235628237,334.775168255859,114.94090099825,100.159756092948,125.654385609521,83.0565999440924,24.5365404577004,29.3405129916135,49.2778893589582,8.14725870310279,"other"
"C5300AA5-0115-43AC-ACBE-C4E33C6E41B8",58.7880123274121,79.9984753454289,41.6330778026972,22.5133918441193,237.974372387479,67.2767966057869,18.034232771423,16.5897662611764,21.619413905804,8.15681637589344,"other"
"80D0AF10-1C61-4B67-90C1-7DBF1EF23672",141.243056650898,311.513074887246,66.0907255710031,51.4979678963963,96.6953355074565,59.8226475324387,11.3905206235144,14.9166030752597,32.5807709504389,13.436130206241,"other"
"FCD43986-D877-4856-A4E0-F35AF0A5117D",273.357345639351,215.013014177621,95.9826313046935,157.566143042819,101.243021641844,58.7421639364556,20.6088587864561,44.3367120605467,46.3264777526697,13.0685598260696,"other"
"87607DBB-DF66-41F1-8F31-AF0BE969E5D6",138.8337493677,199.822362250735,66.8167353051032,37.5576450495638,126.627632792243,78.5566659819425,15.2096172689375,19.0735960211365,32.0303489196014,12.6974267082368,"other"
"E6088A41-B0DC-4FBF-8D14-BE78024CF8CD",92.2925191520922,218.139255416894,44.9017217391739,23.5389896979822,64.8493367850507,50.3362787694142,22.183627512518,12.0214482300816,28.1268684744515,7.49280015882842,"other"
"DA98A67C-F11F-41D3-8223-1161EBFF8B58",82.6390586984356,203.780213663254,55.3541497798832,63.6381871072047,144.970672468779,66.5389703251825,23.15037218383,12.2080918322782,32.039957361446,6.85072755879804,"other"
"F9537DC1-770E-4CE2-9D67-CCAABCF60931",107.18900203937,121.478257636779,76.5522744924487,15.1914058977875,312.641852196314,156.844009792911,19.038625133413,19.2171894579823,45.8005836322468,20.7532013315592,"other"
"191FE3D1-FEBF-4585-B6F4-263BFAD4DD7E",102.45036559801,129.892934544251,89.3409287507999,58.9593346068916,98.2051450630016,65.659149510278,14.903369991885,27.3163326358919,28.664372083113,6.45113183375905,"other"
"6374E253-2CE1-4CE1-B6E9-9302A951533D",139.574797808342,97.1624318327065,43.744292262311,143.058358591017,41.9764691326956,77.2124212556023,7.86065952618708,21.3412567437133,46.516230738369,11.3788500343753,"other"
"CD628EE7-84DE-4D82-840B-73718D006B6F",69.5192196957273,332.762931712923,83.8910498649671,69.5268672858331,84.5990698794403,51.796634265205,20.3647458533822,15.7087136524237,47.4521026761363,14.7729431435467,"other"
"C9C70D33-C09B-4F7E-8F12-FDE51817038A",94.8769140550464,183.004805821111,54.3069077401188,12.9878779444947,129.854694098103,55.7003648366704,17.7527142586094,20.0250398017895,70.0822975114931,15.3814793071714,"other"
"672AFEB7-E9AA-4A44-AA9C-EF6344AE5C5C",160.112396451719,104.674106870834,60.3989972803102,43.6704705091167,343.393572732671,114.224009242492,33.097569389574,26.7042411777362,27.0853910589318,7.07269287812907,"other"
"4852766A-9715-42DF-A555-F1C5011AC535",211.547165705631,70.9102737543406,65.9220922947777,120.149335673794,99.828543958539,68.377512005465,12.3748477964748,17.7245469772674,38.3883451783064,8.15511452070339,"other"
"5F350242-0CF6-43AC-AB06-2C130D85C5CC",190.778959178586,428.278706681616,137.363202693249,130.083700791217,96.1799593327897,103.99125231908,31.0672275011108,24.8224463465659,58.3794817354072,26.8714215485935,"other"
"228C2042-804C-47FA-B565-1993E1015D40",163.537369137336,457.206349538474,108.796477057913,144.530019930465,209.733342711523,94.4749266127242,25.6371162237078,21.808770735867,65.2753962803521,20.1394706012124,"other"
"DDC71530-38B7-483F-83DC-1BCC550719C3",94.8058473937885,177.291116955838,60.1034822871153,61.1078382729329,74.2551837551978,76.2571166359093,10.4989360866982,15.0035385365496,49.5999076530925,14.1648017059705,"other"
"06CCFD0F-7FB8-471E-B823-C7876582D6FC",162.072633163251,143.570659959154,43.6661662254031,33.6881262868086,37.3572923784297,94.2100398549167,8.93892717237907,8.14644613364207,45.1961723032566,5.87022987224188,"other"
"DC1F29A2-39DE-44AD-936A-54B2B32D6370",57.6189983931585,84.2493719480689,53.6732008382685,74.1435924009317,191.619678980112,45.0071523253088,18.8658898573024,10.9042408950147,26.4407072043666,13.0679908867251,"other"
"670D8333-6723-4B4F-B533-D2BFF803A9BF",102.778672090788,263.917359491327,71.9238026208447,38.4529576862404,285.33274410189,117.538332925715,7.67500363274997,13.9759504907187,45.9425380595065,24.2819773487101,"other"
"E2E857AB-E18D-41F8-8090-14CD0956D472",45.2941930078304,155.914568943533,36.0116396010942,35.7779135901184,113.549338991469,52.7185433677517,13.9323715459664,8.53505324558902,22.6280522287063,17.1803276757092,"other"
"3BE08ABD-953D-4440-BF17-AA654E6381B7",83.8087457634469,290.435558789342,47.8259870316333,63.6552475056639,182.962699003552,94.3263250261672,17.0466871542925,10.8267196123475,34.3760727958092,19.9148014204767,"other"
"A33B2F42-6EC6-4FB2-8BE5-542407A0382E",132.187548409427,257.330951082513,65.8333619070357,77.4290911763266,109.87353522985,94.3525145084182,29.8278364699506,36.1443647554352,42.4921937219088,16.1518837975377,"other"
"7826AE44-B03A-4528-9CB5-7421E592AE36",199.377343693061,93.6016507969754,63.4089462518642,17.6111464885341,197.91976186965,97.1132968104823,13.7466685295302,17.6002819599792,41.613599951385,10.0608294609843,"other"
"CC4C52A7-57D4-4959-ABFB-8ED3B1BA4DED",71.4300684831057,184.177065692108,86.075558028679,62.4918584719139,104.456180949035,59.7592093470761,22.4217077538334,12.3275677771103,30.937115987786,9.55804158461638,"other"
"75858032-A88A-4851-BCE5-66831D649D57",178.724929908484,346.362127752511,80.7537041101721,85.7901927433669,67.3386202247477,94.2962317543032,21.8769778856917,15.9188628268355,45.864220929232,25.0019178395118,"other"
"D5E8379B-621C-4551-9B13-E63B1B068488",99.0608344977043,408.155197181179,89.7640747455801,59.0052444895469,167.794587069828,67.1348873233699,25.5097295048956,19.9475380642182,80.6999231447141,17.7033315204955,"other"
"0DBC5E6B-7BBA-4083-9F99-2BC19D75F4E1",113.940352076901,278.857935340581,49.850839721799,63.2608571536408,140.475002224036,75.0723000285668,22.3244322211895,9.00949462776242,32.3246292533512,20.1493912233709,"other"
"0DC2197B-2FEA-48EB-953E-8E44E1933757",146.687441398398,135.2908238177,67.3955501820932,25.5114093692186,114.097832292562,107.336219126504,22.6251332370769,28.4987879716758,27.1366400383162,17.7314075495545,"other"
"10AD6BD1-FDB7-4C49-821E-C03B946FF92D",54.0888188603404,159.429823584242,42.4399050435073,31.8678219482994,160.885604843238,58.7834629589273,15.1234616456122,10.188535646957,29.1535639376423,21.9882531300453,"other"
"CC960C25-E7AE-4EDB-AEEC-80B21CD2A7C2",98.4111940551862,131.791172445765,136.461400168694,49.6045759647577,73.0613987324028,108.237490404836,17.0310460346543,20.9805903052944,25.9722580240064,9.96374743399079,"other"
"1D3C0C08-AA86-4857-879E-110DA5E35B77",205.938759847649,268.450782926168,85.2322846376218,64.7788630466545,54.9252772883803,97.9747019253438,17.1476009500599,15.099744971916,60.7305575195862,21.4088546183267,"other"
"810FC459-F77D-462D-90B7-E77C1FD43981",83.5714906633808,168.880225756908,72.7085497133717,49.0494513175398,85.8317632173452,102.008538252601,14.9836824887925,16.9741758050516,58.2817538217897,17.2755829953947,"other"
"735C0AD9-1788-4FA8-9373-BAF2DDFFA15E",106.341840320393,184.945102470827,74.8362714153984,75.2356275793991,92.1153067413305,102.126435536522,17.5903806093614,15.8313811845433,48.2459984625168,18.4497816263584,"other"
"92298FF7-1215-4756-B976-A7D88B91AD76",81.7748587498477,171.221595683529,61.3879658959737,69.8936245979628,125.026108348107,49.3385844003482,18.208057345923,18.8232865405048,19.0696677284958,9.12364507895168,"other"
"A09B67EF-16D1-4D54-8C46-CBBFC3236FDC",125.26223469981,193.844821133343,51.6755607439959,95.1984885862151,67.0768063264607,48.9474529707172,13.2571547015184,9.91695247175345,27.008882038499,9.45645218639834,"other"
"AD3C7545-0986-4121-BD6B-491D7F519962",85.5450983543902,202.765353966873,67.7127979214193,57.6408657089784,102.097034800148,77.2817879203329,19.2852486069907,13.102188950028,42.5615781220324,16.6310536363039,"other"
"5C292E37-1386-4928-B9EA-EA077528CDFD",198.558512773976,221.175343462072,48.7338243967657,29.5084555975568,47.4154340217542,58.08940129542,16.9391996181972,21.614671721744,19.7004338776033,11.6176897163157,"other"
"AE4887D1-578B-4258-9B1B-715FD9C2B43A",113.615355267022,158.692580392004,90.5479893081255,21.9566645243789,144.448690694051,95.7516959201152,14.2182331352664,22.7865758749945,48.1514322909838,18.4801703198187,"other"
"AB6C1203-4D5D-484A-ABD9-9B333017B1ED",187.785950309369,176.487454730473,64.8325667435063,45.0771736396838,220.017034306507,127.913601939905,21.8234365244914,13.8548414138419,38.6346226350094,9.63393062035695,"other"
"1562153C-AC2E-4094-A936-75CC580367A9",208.746396328521,84.3412182924115,37.0212357014647,45.5076442671101,84.243916192989,97.8265774308698,21.7414305435842,17.924897542143,29.6985607289088,6.99141404719167,"other"
"87ABB098-8C1E-4677-8C31-48B71EFE41C7",156.549987430105,154.07197428964,72.4221135194754,34.5820497523878,127.150312361475,97.2661438498621,25.5380221036321,35.833155074598,47.9045205226419,8.58724381499315,"other"
"92A04345-2DCA-49F5-801F-926B59255925",98.9492986479195,370.784421295238,95.4648884995351,74.3275377272128,121.494014438176,68.8036341657608,19.0486148472467,19.7341190998854,68.3483397740239,15.2923268362061,"other"
"C3B7657E-B340-4808-86D9-277E661D48DD",83.3823248157505,98.0288793884213,45.0791265982454,21.4601640690119,43.5103507643429,62.6715885440723,9.94103307354712,31.4797462781139,21.0828583823148,9.59992168937302,"other"
"122D1D3C-8C13-4BFF-A135-2A308C6A9483",105.722325149181,191.000315772605,100.449095774703,55.2128351260368,142.053223333856,107.922092291903,18.7978372902508,18.2304187280811,60.8120022173088,12.2361151500244,"other"
"8709CFA2-0F90-4A18-B5EF-56D1D60A7947",53.3125619861475,225.186256517688,47.1346885003152,45.4029952852362,119.480998998575,76.3021746495378,14.1243950767845,13.1547873038305,33.6610935251157,18.9161009326491,"other"
"D021A258-8713-4383-9DCA-45E2F54A0411",32.4517491148866,76.9435178114612,12.465153270422,14.847642880994,39.6627391892266,42.5246059786452,11.176690860484,2.49879579907653,7.19406929220153,3.72320663487752,"35"
"C705FA90-D9AA-4949-BACA-1C022A14CB03",22.8022584043653,64.8915348329582,11.1412698119039,2.50696637289039,22.6167662126653,20.0565366588228,5.45625289485954,1.34098787280726,3.81475961783006,2.05488015162568,"31"
"85380A2D-9951-4D4B-A2A4-6F5F2AFC54E3",154.238894954003,496.907828613403,70.2615507589322,82.6658660581016,148.901320548572,142.565141863492,37.299659490126,15.0632663720404,25.8780980467035,13.7055415371869,"other"
"D02E5786-8F3A-4D3F-A8EB-4FC5926A12DA",204.999066236527,213.076631943036,73.2893149358076,84.9573673658681,50.4220462029028,67.3589257849266,26.8814436896803,16.7410356812767,36.5251861102769,6.30186364541443,"other"
"F53A9C63-1AF7-4CBC-B8B7-4AA7AAED3364",216.093972176323,476.16185846536,77.4448338826153,96.0215661717807,54.6759267977028,81.3272994442471,50.0862978804925,34.8271203912034,39.2105430388804,10.4656971763732,"other"
"81411BA8-D178-4AAC-B270-00B5D79802FA",86.5434040529112,316.587263347512,64.7490195256493,67.4060494341593,100.509628472711,92.8307916527088,25.8844819445022,14.3557701476793,36.2417709899131,13.9387941179538,"other"
"A74E06DC-472F-4D36-A45E-D040820F4D4E",96.25468091399,243.615914315045,37.7598039913225,50.9913498427942,323.456553390176,80.1004979047153,30.2669468258898,15.804344883796,19.998448645612,11.282732354306,"other"
"BF0F538C-A405-4FAE-AD61-17E38732F4A1",137.188544976678,78.2900276078099,29.6053560186241,61.4378743920076,91.4529921427495,53.2157361849266,8.48523538340026,6.12038142570208,22.9469889197755,4.0250048704584,"other"
"E3821F0E-BD25-4A59-92B9-8D79261C643A",29.2782242628482,70.0078370699129,23.2556045155653,32.438995421465,18.4186606864859,17.9632792340961,5.36343096195033,6.43566611565289,13.4164461230401,4.76179389406966,"other"
"13EF5323-EAD9-4BC7-8AC4-33875BF12E17",170.450249795556,466.345603264662,55.115472850016,74.5361375201628,55.3705322909896,107.107378378473,38.0054324762377,39.4492267871964,58.8594801181808,18.3961033536534,"other"
"88860792-6084-41DF-B3A1-7D36A2502B5A",153.820886816474,175.312920200505,83.5333895678671,65.390202772194,118.975383920185,55.7039147584451,15.5410451288193,22.0299198421319,24.4964948334968,8.57491435738405,"other"
"82E7E988-A12F-425C-B363-CB3559F49F0F",71.0706887408815,249.693528075757,56.2120456658886,70.11791403885,29.3997375287633,52.9159874010137,20.7712533896176,23.1423523224381,49.7293457024288,6.25513938510552,"other"
"87117BE1-D328-4972-85DA-6672412D8860",147.837161925162,376.02956785303,81.734661618945,51.0418061315579,227.462595629504,70.7126567851993,12.0283909237134,13.1388751491831,26.0716888344304,12.7805338992291,"other"
"71A0AB6A-CFC2-46F6-878C-6052C5B43D22",73.6721910877692,143.488533464218,42.6218027695017,37.4498063443382,99.590970516307,29.1493314037265,16.2155671842099,11.6562340072165,21.8938230947121,6.03740785658632,"other"
"72189C87-53DD-427E-B163-91E404577A7A",122.999880085,152.582163556641,38.8393933216911,50.9711070151192,29.7586598105923,66.6510638973323,14.6864665126865,18.9881916129489,26.8159278371382,5.48505571602401,"other"
"27496AAB-AC06-4100-BB41-0029F63CC678",59.0225526805994,227.827979329396,103.500358968291,106.897937961544,47.4233887606985,27.6028714569671,34.5934591326715,38.7001497158827,32.1034348980552,15.0517815346157,"other"
"58305698-457F-4E9D-A27D-7B8F98491411",69.9332608662959,147.170171908014,64.4909367026059,40.8767565795096,91.7503289582836,91.2139276001995,17.4965744850727,11.7794820047168,46.606942729791,6.58173089917502,"other"
"AC25E68C-76EA-40E0-912F-29C632BC0996",120.414422314349,210.605390837217,72.6785991221371,58.5472898170796,200.625935674458,63.3362310872362,18.1989930597201,14.7303901437699,50.2261103274384,16.1535359058901,"other"
"E502A171-ED36-4646-903D-06ADFA703490",325.314091255889,183.297349689306,68.2531014691877,39.0967411997739,58.1191861257175,108.308330111898,22.5311660502114,32.5027347348749,49.9516691187226,22.4862881435761,"other"
"079EACA1-0319-4B54-B20B-673F4576C69D",217.751664721646,210.058352015586,88.6719845608108,124.157325961499,164.777468331135,84.1399848783212,27.8151496429323,13.780974323996,28.6230658936638,13.875856537979,"other"
"BACA9F84-971B-43B5-834F-8C524D378998",122.682483725545,161.844264919822,71.5208900440295,67.5035448277271,291.663920916065,128.566647717108,27.3294017437503,23.1246769586513,59.3960277219652,25.2259129617229,"other"
"8415842D-D450-49EE-ADAB-AEBEAE7CA33B",110.324226836788,251.538333566449,54.8033266927728,76.477177224747,125.702777453249,84.200421649893,20.1553583553824,13.0253416114166,32.3545223606599,9.7022329860002,"other"
"861C68D3-DAA8-45B3-8769-FC59E237A5BF",256.794303342851,135.34351441607,42.1163469287526,96.4803355710674,123.863908737864,70.0164428383516,8.06884341176614,12.6775125722349,53.3393919265405,9.34684532216791,"other"
"B5567E00-32AA-48D8-8087-1088C22B0994",90.5261706094052,96.8986195148498,78.6551884278825,15.8353572128158,79.8396740372471,82.8892262028258,12.2085711902896,25.04832991968,32.5314016752988,16.7626214406562,"other"
"8BC036E8-0EA0-4346-A551-2A5F8975FEAB",107.729295021833,363.12351741179,80.5196780235655,86.1797746148316,134.166445809344,77.8932247061452,28.2009828511666,18.7251177494215,65.219300307763,13.0486971104932,"other"
"443B751F-4F0B-45A1-BC83-24E446E8E573",88.2159262991822,341.183696152229,67.9416872109823,74.0016004825669,127.201722029023,50.698473145021,19.3460180346645,15.1817368007354,52.8002476199355,12.0602442696912,"other"
"7E4D42B3-FD9B-4184-A4A0-E52E45259428",104.906201861845,328.941321526663,67.5397020390992,79.472560760632,69.7531304691473,56.0146250963686,21.9625534389255,15.3024141942952,44.6815305809073,14.4590611272599,"other"
"2A0A7DE1-AD34-408C-9EBF-F2ED2B8427F7",469.780251013929,314.324219300418,73.597188556245,56.0804107804409,28.0335233000973,56.6623345353772,13.2256373513109,23.016552056534,32.314764667668,14.6915900611937,"other"
"3BBC7540-136B-47C8-9C09-CD423685B742",142.504167468082,274.826795523575,94.2032166411064,82.3908167025715,167.439082857513,77.7978410009333,34.427260996754,45.6796651860848,48.4900760764763,16.6949920628964,"other"
"EFC730EC-6385-4167-A65A-F2A3AAEDA2AC",96.2519737052115,73.4735170229451,38.1584216255057,18.898744682341,94.2922777062627,36.7605118637119,9.7720339853887,18.3167166557995,21.9065308065315,6.43846082880456,"other"
"E79FE058-F03E-45F3-A939-356B0427E1B7",104.712389213968,359.89120158182,67.4164639843738,62.9587358590272,79.0507687092366,56.2082611171955,16.8916468888163,14.3388586759888,51.6947564842166,14.5874351603776,"other"
"0E244FE2-7C17-4642-A51F-2CCA796D9C70",185.297087675742,320.830952232826,161.574201204246,111.197900161804,73.4466190333367,104.257772873768,28.0629440562236,21.749252504908,26.1428210883958,9.91863766312322,"other"
"0999A56B-C2FA-4970-8542-D1ABDD5166BE",29.9888371946201,52.7768033658931,30.1861502817493,16.2298361072706,61.8726369394689,26.6599415044102,12.5197010981638,16.2661116922039,37.8694874202353,10.3464082084737,"other"
"1B2EC3E0-16A7-4F82-A123-B85A2CE01E63",93.9898056568168,98.866154695333,235.238317475394,108.949178174299,40.6862296975094,46.2015041518996,15.5673147874143,74.5913729555553,26.5523414584312,8.51945783577409,"other"
"622A8E32-1738-4F33-9108-39573001E650",92.4691594918389,124.501628018956,38.3467863201227,22.8230383374162,59.9292380740971,50.549946766613,8.48085055026712,44.5390859060191,17.2260274995673,5.15363573224584,"other"
"82DA87CF-C067-44B3-A372-ECB056337B08",101.71881492118,298.21313479601,84.3994211161626,90.3154656025399,100.751392199445,74.1748655413667,35.7396994022999,24.4762369989094,47.5805583258778,22.4845111895218,"other"
"4B3D8B07-8B44-45F3-BE30-A0B6EDBF8265",106.547068055533,244.856804607615,63.3277290614617,43.06867369291,240.04099910915,79.1501835048295,35.8849669652605,12.9728686508922,50.7769904647678,13.0958748244785,"other"
"8839B692-AC8F-4A1D-B94B-473B1BBF448B",262.831850208101,155.249758861647,97.8808944273565,42.7630203070728,157.711093306639,159.335202564932,5.46213575101597,12.1848144772587,36.0929560192657,15.4176419914428,"other"
"38F5957E-0A99-432D-8F0B-B48E03F17668",121.816233780296,81.381410589629,58.0844101213342,22.0043497879105,164.478431236211,94.8846431217488,22.6187338848717,18.6531191123437,63.1066814003488,15.3606381064183,"other"
"0797DC35-6243-451D-9653-9649D390C0F4",98.8095971711312,128.960672784805,59.627114179538,65.9883957896551,34.0324077775803,45.0606634471738,17.9295521942969,17.5971384085893,30.8723712933849,9.62818992232656,"other"
"8A9C0B95-4830-45C3-A596-75C2F22CFA14",90.8594852501402,124.581598855098,83.9709256401523,44.806301550247,330.993930501075,134.484983920404,18.6639625036581,15.0454900995036,31.9775498786464,8.35757189824097,"other"
"1B9A0F24-8A3F-4693-B09C-5F0EFE5A32A5",172.628991005865,89.1983767155656,50.3344295654556,106.581055004669,48.8798699867737,73.6976360953573,14.9811088804428,12.16920508012,37.371296978145,6.4331260347371,"other"
"AA0783EF-EA84-4B0B-8EA5-1600A85C9AB3",168.324828605744,255.710467324918,62.963082127604,102.887749761439,199.172475985395,115.914158299148,16.762183492187,49.8061127235852,45.5016045629786,5.62928399730188,"other"
